visits,ctr,time_on_page,scroll_depth,add_to_cart_rate,conversion_rate,title_quality,description_length,keyword_score,rating,reviews,cluster_id,cluster_label
26757.0,0.1006,501.64,74.6,0.0443,0.0239,6.94,912.0,6.43,3.54,394.0,2,Attract but Don't Convert
36287.0,0.0483,223.23,31.9,0.0128,0.0036,1.59,438.0,3.08,1.47,16.0,0,Invisible Product
47298.0,0.0791,26.9,17.18,0.0949,0.0257,5.46,58.0,5.07,3.34,374.0,3,Low Engagement Product
7339.0,0.1198,412.52,71.72,0.1024,0.0651,7.81,751.0,9.74,4.57,762.0,1,High Performer
14589.0,0.0573,187.5,38.09,0.0977,0.0565,2.53,326.0,2.69,3.5,373.0,3,Low Engagement Product
49501.0,0.0777,44.69,12.43,0.1156,0.0798,5.89,23.0,7.8,4.23,285.0,3,Low Engagement Product
43225.0,0.0602,336.49,52.35,0.0736,0.0479,7.47,652.0,4.35,4.14,231.0,2,Attract but Don't Convert
28638.0,0.2274875,470.06,76.13,0.0392,0.0101,5.39,867.0,5.39,2.27,38.0,4,Trust Issue Product
32149.0,0.0359,103.48,17.18,0.0549,0.012,1.89,96.0,2.67,3.11,37.0,3,Low Engagement Product
37231.0,0.0473,295.43,45.31,0.0643,0.0274,3.48,487.0,2.21,1.98,48.0,0,Invisible Product
43044.0,0.1334,115.51,28.68,0.1302,0.094,9.49,198.0,9.17,4.88,505.0,1,High Performer
8527.0,0.0701,336.87,62.35,0.065,0.0308,3.76,664.0,1.98,2.83,31.0,0,Invisible Product
41448.0,0.2274875,450.94,80.65,0.0276,0.014,3.65,842.0,1.0,2.85,145.0,4,Trust Issue Product
24385.0,0.2224,426.95,76.58,0.0265,0.0073,5.97,760.0,6.52,3.03,71.0,4,Trust Issue Product
37726.0,0.0422,143.74,35.82,0.0587,0.0316,1.32,295.0,2.29,2.61,16.0,0,Invisible Product
42908.0,0.0705,127.69,24.53,0.055,0.0221,3.36,171.0,2.35,2.79,21.0,3,Low Engagement Product
23028.0,0.1382,161.71,18.07,0.0912,0.0526,7.79,183.0,7.08,4.34,211.0,3,Low Engagement Product
19298.0,0.1062,197.29,35.02,0.0988,0.0772,7.94,309.0,9.14,4.79,971.0,1,High Performer
19858.0,0.1965,197.39,33.74,0.0371,0.0147,4.98,397.0,4.8,2.09,407.0,4,Trust Issue Product
15354.0,0.0543,327.35,55.17,0.0631,0.0324,1.65,640.0,6.16,4.47,175.0,2,Attract but Don't Convert
44338.0,0.0256,344.7,64.01,0.0298,0.0089,1.44,657.0,2.02,1.86,24.0,0,Invisible Product
1352.0,0.1444,412.6,65.35,0.0982,0.0697,7.06,771.0,9.17,4.51,800.0,1,High Performer
39864.0,0.1012,201.48,47.66,0.0729,0.0444,4.73,329.0,3.7,3.37,140.0,3,Low Engagement Product
12273.0,0.1613,518.91,90.49,0.0102,0.0001,7.11,949.0,4.45,3.02,268.0,4,Trust Issue Product
37541.0,0.0979,523.03,90.09,0.066,0.0483,9.64,998.0,8.71,4.16,971.0,1,High Performer
26798.0,0.001,501.12,70.59,0.0875,0.0412,1.08,932.0,1.65,3.35,15.0,2,Attract but Don't Convert
15881.0,0.0372,212.37,33.15,0.0694,0.0303,2.32,408.0,2.76,2.4,29.0,0,Invisible Product
13151.0,0.1258,453.88,91.47,0.112,0.0733,4.34,876.0,9.77,4.3,320.0,2,Attract but Don't Convert
39749.0,0.1211,386.2,61.42,0.0888,0.0644,8.49,677.0,9.75,4.04,665.0,1,High Performer
7049.0,0.1247,430.54,78.56,0.0922,0.0666,9.82,783.0,7.32,4.73,388.0,1,High Performer
42389.0,0.1212,142.54,23.56,0.0716,0.0362,5.98,202.0,5.87,3.3,215.0,3,Low Engagement Product
8117.0,0.0607,429.21,72.2,0.0778,0.0499,6.1,840.0,3.06,3.52,414.0,2,Attract but Don't Convert
7041.0,0.0948,191.74,30.67,0.104,0.0607,5.14,325.0,2.83,4.06,172.0,3,Low Engagement Product
26034.0,0.0604,77.21,10.0,0.0702,0.0424,6.4,91.0,2.81,3.29,309.0,3,Low Engagement Product
23486.0,0.1111,155.46,31.88,0.096,0.0481,6.02,238.0,6.39,3.89,181.0,3,Low Engagement Product
10309.0,0.0277,419.35,70.94,0.018,0.0055,1.42,738.0,2.07,1.19,33.0,0,Invisible Product
17815.0,0.1432,126.9,22.66,0.1053,0.076,8.26,192.0,8.76,4.26,971.0,1,High Performer
29020.0,0.0756,397.81,53.38,0.0259,0.0078,3.32,672.0,1.41,1.17,4.0,0,Invisible Product
31803.0,0.083,136.2,32.03,0.0897,0.0562,7.05,291.0,2.9,3.8,378.0,3,Low Engagement Product
42418.0,0.072,396.33,72.4,0.0288,0.0194,3.41,745.0,2.83,2.85,43.0,0,Invisible Product
4737.0,0.1238,294.15,60.01,0.1184,0.088,9.94,487.0,8.95,4.82,971.0,1,High Performer
4954.0,0.0169,159.07,38.16,0.075,0.0377,3.15,288.0,1.59,3.12,32.0,3,Low Engagement Product
43188.0,0.0914,66.17,14.08,0.1035,0.0527,9.31,39.0,7.24,4.19,108.0,3,Low Engagement Product
37760.0,0.0099,330.46,53.53,0.036,0.0167,2.97,597.0,1.17,2.74,4.0,0,Invisible Product
39911.0,0.0504,484.96,82.95,0.0247,0.0013,1.35,834.0,1.32,1.69,39.0,0,Invisible Product
49389.0,0.1308,287.98,52.33,0.0645,0.0381,7.43,522.0,9.13,3.44,436.0,1,High Performer
19956.0,0.0676,110.22,24.07,0.0824,0.0449,5.84,166.0,3.88,3.45,178.0,3,Low Engagement Product
21933.0,0.2197,290.02,51.74,0.0269,0.0196,1.16,448.0,1.96,2.24,41.0,4,Trust Issue Product
20063.0,0.204,114.77,23.5,0.0107,0.0012,3.98,184.0,2.04,2.45,2.0,4,Trust Issue Product
37032.0,0.0507,505.63,87.21,0.0612,0.0128,3.28,909.0,1.4,1.49,37.0,0,Invisible Product
27269.0,0.0338,200.65,30.32,0.0684,0.0276,2.36,329.0,1.56,1.95,12.0,0,Invisible Product
8041.0,0.0492,320.24,49.39,0.0591,0.0168,1.58,537.0,1.3,2.57,7.0,0,Invisible Product
14488.0,0.0335,39.52,15.0,0.0863,0.048,5.0,33.0,2.06,3.77,164.0,3,Low Engagement Product
5669.0,0.1094,103.37,21.78,0.0687,0.0455,8.3,151.0,7.23,4.57,925.0,1,High Performer
4400.0,0.159,459.15,78.54,0.0872,0.0588,9.73,873.0,8.34,4.09,971.0,1,High Performer
39137.0,0.1184,377.52,65.98,0.0558,0.0177,5.68,774.0,7.55,3.45,101.0,2,Attract but Don't Convert
36686.0,0.0924,253.7,51.44,0.0564,0.0207,5.16,458.0,6.16,3.27,165.0,3,Low Engagement Product
12115.0,0.1011,475.04,62.71,0.1036,0.0483,5.06,762.0,9.87,4.16,14.0,2,Attract but Don't Convert
45102.0,0.1117,394.85,75.1,0.1037,0.0579,8.9,759.0,3.9,3.87,180.0,2,Attract but Don't Convert
6354.0,0.0725,379.42,65.69,0.0963,0.0478,7.91,693.0,4.19,3.66,200.0,2,Attract but Don't Convert
17244.0,0.1356,460.82,75.45,0.0838,0.0364,9.66,814.0,5.27,3.27,48.0,2,Attract but Don't Convert
24314.0,0.1166,181.43,32.31,0.1,0.0478,7.06,282.0,4.43,3.89,19.0,3,Low Engagement Product
40218.0,0.2274875,359.45,58.64,0.039,0.0172,6.11,662.0,6.25,3.11,72.0,4,Trust Issue Product
15283.0,0.1977,493.12,86.78,0.0887,0.062,9.52,962.0,9.94,4.74,410.0,1,High Performer
6338.0,0.0306,180.85,31.35,0.0331,0.0081,3.03,244.0,3.7,1.71,29.0,0,Invisible Product
6190.0,0.0298,190.67,34.22,0.0893,0.0541,3.48,277.0,1.0,3.72,274.0,3,Low Engagement Product
11737.0,0.0324,184.87,29.74,0.0331,0.012,1.41,253.0,3.49,1.94,49.0,0,Invisible Product
22515.0,0.0565,233.87,37.83,0.0496,0.0274,4.13,355.0,3.69,3.56,93.0,3,Low Engagement Product
24171.0,0.1502,215.45,43.64,0.0965,0.0711,7.81,428.0,8.42,4.77,835.0,1,High Performer
45515.0,0.1486,446.46,76.48,0.0945,0.0527,8.94,847.0,9.71,4.92,74.0,2,Attract but Don't Convert
42779.0,0.1109,533.22,80.7,0.0678,0.0495,9.73,994.0,7.28,4.56,971.0,1,High Performer
41340.0,0.1332,32.48,10.84,0.1399,0.0883,8.09,43.0,9.38,4.11,502.0,1,High Performer
18371.0,0.1347,162.4,28.01,0.1347,0.105,9.11,290.0,7.08,4.83,971.0,1,High Performer
36134.0,0.0542,99.81,18.31,0.0039,0.0037,2.35,114.0,3.49,1.9,4.0,0,Invisible Product
33534.0,0.0653,122.49,18.29,0.0111,0.0005,3.21,161.0,2.24,2.15,37.0,0,Invisible Product
4288.0,0.0457,421.72,68.76,0.0422,0.0226,3.21,713.0,2.65,2.69,30.0,0,Invisible Product
49923.0,0.0647,384.08,74.9,0.0358,0.0104,3.74,737.0,2.76,2.96,1.0,0,Invisible Product
10261.0,0.1283,471.9,82.08,0.1465,0.0947,10.0,921.0,7.48,4.3,486.0,1,High Performer
28832.0,0.0622,568.46,90.8,0.0713,0.0454,5.64,993.0,4.38,4.06,376.0,2,Attract but Don't Convert
11414.0,0.1106,75.09,15.63,0.1046,0.0547,8.2,100.0,9.59,4.31,74.0,3,Low Engagement Product
24054.0,0.153,138.5,32.92,0.0196,0.0082,7.15,293.0,9.7,2.25,971.0,4,Trust Issue Product
21608.0,0.0217,185.49,40.4,0.0321,0.0212,3.09,295.0,3.82,2.66,6.0,0,Invisible Product
22069.0,0.0414,459.5,74.43,0.0464,0.0161,1.75,902.0,3.08,1.07,15.0,0,Invisible Product
45759.0,0.0572,510.77,84.79,0.0837,0.0358,3.43,977.0,3.11,3.24,9.0,2,Attract but Don't Convert
37645.0,0.0063,243.65,49.25,0.0485,0.0289,1.63,484.0,1.83,2.45,28.0,0,Invisible Product
36768.0,0.0815,165.73,27.33,0.1265,0.0684,4.48,227.0,3.99,3.53,38.0,3,Low Engagement Product
23161.0,0.0662,195.66,33.32,0.0891,0.0534,6.08,315.0,6.35,3.89,421.0,3,Low Engagement Product
13816.0,0.0661,33.21,10.0,0.0645,0.0325,6.61,58.0,3.74,3.35,404.0,3,Low Engagement Product
39849.0,0.0571,517.47,89.52,0.11,0.0439,2.7,967.0,2.34,3.3,29.0,2,Attract but Don't Convert
39244.0,0.014,196.92,34.06,0.0777,0.0279,3.21,307.0,2.14,3.41,19.0,3,Low Engagement Product
17007.0,0.0621,97.27,24.65,0.0991,0.0489,5.1,143.0,1.0,3.02,222.0,3,Low Engagement Product
18877.0,0.1564,510.61,86.8,0.1144,0.0715,9.58,895.0,8.3,4.98,297.0,1,High Performer
27793.0,0.1378,544.83,88.83,0.0396,0.0248,9.94,988.0,5.58,4.3,364.0,2,Attract but Don't Convert
43028.0,0.0625,171.36,40.79,0.0596,0.0348,6.33,302.0,1.0,4.23,480.0,3,Low Engagement Product
26429.0,0.001,473.97,86.99,0.0651,0.0248,1.12,897.0,1.05,2.17,41.0,0,Invisible Product
46992.0,0.1119,104.77,23.74,0.0821,0.0562,8.94,199.0,8.62,4.13,971.0,1,High Performer
16382.0,0.1251,54.07,26.6,0.0968,0.0549,9.77,116.0,8.25,3.96,230.0,3,Low Engagement Product
23724.0,0.0029,117.59,30.08,0.1073,0.0605,5.51,210.0,3.04,4.22,280.0,3,Low Engagement Product
23421.0,0.0455,62.44,23.83,0.074,0.0353,2.63,93.0,3.37,3.29,33.0,3,Low Engagement Product
10588.0,0.2274875,289.53,38.14,0.0256,0.0189,3.28,466.0,8.02,2.8,218.0,4,Trust Issue Product
22674.0,0.2125,404.5,77.67,0.0225,0.0171,3.99,804.0,1.0,2.88,161.0,4,Trust Issue Product
5340.0,0.0937,289.95,52.84,0.0983,0.0551,7.84,516.0,5.29,4.34,44.0,2,Attract but Don't Convert
43321.0,0.1394,324.29,52.32,0.0874,0.0579,8.13,580.0,9.99,4.08,971.0,1,High Performer
10578.0,0.2205,267.36,42.75,0.0368,0.0125,7.3,503.0,8.8,2.25,70.0,4,Trust Issue Product
45262.0,0.0074,484.39,78.69,0.0319,0.0148,3.84,868.0,1.04,1.91,7.0,0,Invisible Product
19362.0,0.0561,394.25,69.53,0.0368,0.0155,3.69,741.0,3.04,1.65,33.0,0,Invisible Product
4532.0,0.0565,85.65,17.86,0.0623,0.0421,4.54,135.0,3.05,4.28,285.0,3,Low Engagement Product
29821.0,0.0014,339.85,50.57,0.0568,0.0425,3.79,554.0,1.0,3.75,323.0,0,Invisible Product
13668.0,0.0573,71.66,16.61,0.0151,0.0052,2.51,117.0,2.75,1.18,33.0,0,Invisible Product
14278.0,0.0902,219.07,34.39,0.053,0.0295,3.87,347.0,8.94,4.06,456.0,3,Low Engagement Product
22295.0,0.1774,482.64,88.9,0.04,0.0181,9.53,928.0,9.85,2.41,971.0,4,Trust Issue Product
402.0,0.1164,218.7,40.06,0.0864,0.0453,5.63,426.0,10.0,3.5,109.0,3,Low Engagement Product
17122.0,0.001,189.39,28.33,0.075,0.0424,2.66,332.0,1.39,4.29,212.0,3,Low Engagement Product
155.0,0.1077,437.62,71.61,0.0692,0.0461,6.09,721.0,7.6,4.29,256.0,2,Attract but Don't Convert
45881.0,0.0416,357.62,71.61,0.0549,0.0258,2.68,713.0,1.54,2.13,44.0,0,Invisible Product
8817.0,0.0545,99.49,22.76,0.0708,0.0368,2.92,167.0,1.23,2.72,35.0,3,Low Engagement Product
28799.0,0.1559,235.08,33.24,0.1155,0.0961,8.91,361.0,9.43,4.9,971.0,1,High Performer
8250.0,0.0485,268.2,41.42,0.0745,0.0163,2.06,514.0,1.21,3.44,6.0,0,Invisible Product
2225.0,0.1002,501.46,87.53,0.0839,0.0399,5.25,967.0,6.15,3.1,231.0,2,Attract but Don't Convert
44347.0,0.069,53.69,15.92,0.0754,0.0416,3.8,42.0,6.7,3.52,197.0,3,Low Engagement Product
48613.0,0.0921,87.5,15.86,0.056,0.0258,6.08,124.0,7.45,3.26,432.0,3,Low Engagement Product
16848.0,0.076,387.18,69.53,0.0703,0.0386,2.28,694.0,5.22,3.2,413.0,2,Attract but Don't Convert
39677.0,0.0304,323.75,50.68,0.0413,0.0118,3.08,598.0,2.02,2.3,13.0,0,Invisible Product
4721.0,0.2274875,440.62,76.04,0.0121,0.0029,1.75,821.0,3.07,2.91,19.0,4,Trust Issue Product
15134.0,0.0878,437.39,65.43,0.0913,0.0498,3.91,820.0,3.24,3.24,36.0,2,Attract but Don't Convert
46491.0,0.0368,302.15,51.42,0.0521,0.0331,4.38,577.0,2.18,3.62,95.0,0,Invisible Product
5226.0,0.0526,299.0,50.2,0.0876,0.0472,2.53,612.0,2.54,3.94,97.0,2,Attract but Don't Convert
5222.0,0.046,548.44,89.62,0.0499,0.0247,5.6,960.0,2.68,3.52,451.0,2,Attract but Don't Convert
18130.0,0.0513,352.43,65.95,0.0339,0.0156,2.47,678.0,2.8,2.36,32.0,0,Invisible Product
17402.0,0.0956,135.13,41.52,0.1103,0.0532,5.46,241.0,2.99,3.46,457.0,3,Low Engagement Product
19281.0,0.1533,470.97,80.89,0.1162,0.0763,7.43,874.0,9.44,4.59,226.0,1,High Performer
38738.0,0.0549,26.31,10.57,0.0715,0.0196,4.66,34.0,3.68,3.14,151.0,3,Low Engagement Product
1631.0,0.1232,503.31,77.64,0.0506,0.0217,6.23,910.0,6.0,3.57,173.0,2,Attract but Don't Convert
41040.0,0.2098,361.09,67.09,0.032,0.0203,2.81,652.0,3.9,2.69,30.0,4,Trust Issue Product
40541.0,0.0908,73.08,30.97,0.03,0.0104,3.94,97.0,2.06,3.12,32.0,3,Low Engagement Product
23433.0,0.0594,190.51,42.33,0.0554,0.0179,3.97,341.0,3.87,2.44,25.0,0,Invisible Product
39750.0,0.0502,418.99,77.14,0.038,0.0171,2.92,826.0,2.0,2.9,25.0,0,Invisible Product
34774.0,0.0893,166.27,31.15,0.0942,0.0448,5.91,260.0,4.31,3.71,150.0,3,Low Engagement Product
35954.0,0.0431,51.22,10.0,0.0795,0.0407,2.42,37.0,6.25,3.6,266.0,3,Low Engagement Product
46371.0,0.0882,410.58,77.36,0.0649,0.0417,6.46,787.0,1.64,4.02,379.0,2,Attract but Don't Convert
8252.0,0.0424,276.98,44.25,0.0648,0.0255,3.26,473.0,1.81,2.65,37.0,0,Invisible Product
38618.0,0.2274875,292.61,40.95,0.021,0.0177,8.89,462.0,7.07,2.99,174.0,4,Trust Issue Product
45640.0,0.1255,503.79,84.82,0.1071,0.0618,8.89,947.0,9.85,4.93,215.0,2,Attract but Don't Convert
10367.0,0.1856,173.06,29.78,0.0142,0.0093,7.71,296.0,9.33,3.28,971.0,4,Trust Issue Product
25389.0,0.0851,232.29,40.82,0.0351,0.0229,8.44,443.0,3.11,3.43,100.0,3,Low Engagement Product
1162.0,0.1062,274.32,47.16,0.1137,0.0744,7.88,495.0,9.12,4.69,175.0,1,High Performer
30026.0,0.0403,44.61,10.0,0.0741,0.0412,4.28,46.0,3.27,4.07,278.0,3,Low Engagement Product
6329.0,0.001,275.57,51.34,0.0178,0.0153,3.1,533.0,1.55,1.15,15.0,0,Invisible Product
49377.0,0.0357,481.02,81.93,0.102,0.0512,5.03,884.0,1.9,4.32,172.0,2,Attract but Don't Convert
48015.0,0.139,276.97,43.69,0.0868,0.0525,7.03,483.0,7.87,3.89,401.0,1,High Performer
4732.0,0.0718,444.53,82.82,0.0033,0.0031,2.79,826.0,3.58,1.42,11.0,0,Invisible Product
39156.0,0.1645,444.26,74.58,0.0222,0.0149,3.76,843.0,8.5,2.2,27.0,4,Trust Issue Product
3696.0,0.0905,239.43,35.17,0.0454,0.0192,1.96,382.0,4.48,3.27,171.0,0,Invisible Product
44343.0,0.13,195.99,46.24,0.0842,0.0461,9.2,402.0,4.9,4.4,61.0,3,Low Engagement Product
6268.0,0.0864,380.94,71.92,0.0938,0.0618,9.36,770.0,1.0,4.13,335.0,2,Attract but Don't Convert
42663.0,0.2274875,306.51,60.23,0.0399,0.0192,8.15,544.0,9.13,2.11,971.0,4,Trust Issue Product
7661.0,0.2274875,255.79,50.12,0.0207,0.0037,4.38,401.0,5.43,3.0,67.0,4,Trust Issue Product
8358.0,0.0108,133.91,19.33,0.0381,0.0028,3.02,203.0,1.77,1.72,0.0,0,Invisible Product
16716.0,0.1256,139.04,38.17,0.1,0.0509,7.9,213.0,9.56,3.23,292.0,3,Low Engagement Product
26834.0,0.001,249.56,36.72,0.0714,0.0332,5.49,481.0,1.0,3.07,155.0,0,Invisible Product
6471.0,0.0655,24.61,10.0,0.0486,0.0098,6.08,75.0,5.57,3.29,66.0,3,Low Engagement Product
26169.0,0.0761,135.01,23.24,0.001,0.001,3.76,249.0,2.69,1.71,43.0,0,Invisible Product
14469.0,0.0282,296.89,57.38,0.0678,0.0314,2.07,508.0,1.49,3.1,19.0,0,Invisible Product
13010.0,0.0781,22.05,16.36,0.1191,0.0363,8.0,47.0,5.26,4.1,389.0,3,Low Engagement Product
8043.0,0.0848,438.46,79.46,0.0623,0.0368,5.38,851.0,4.52,3.94,379.0,2,Attract but Don't Convert
12299.0,0.0542,299.68,46.11,0.0343,0.0139,2.42,602.0,3.19,2.5,49.0,0,Invisible Product
15828.0,0.0732,382.4,69.17,0.1034,0.0518,3.94,741.0,1.7,4.45,18.0,2,Attract but Don't Convert
23375.0,0.171,542.3,100.0,0.1102,0.0691,8.87,979.0,9.18,4.17,931.0,1,High Performer
6838.0,0.0533,119.38,28.82,0.0974,0.0482,3.58,203.0,1.45,3.48,201.0,3,Low Engagement Product
16013.0,0.0767,270.29,43.88,0.1241,0.0677,9.54,444.0,4.72,4.18,88.0,3,Low Engagement Product
35340.0,0.1307,215.38,46.93,0.0814,0.0279,6.98,394.0,4.37,3.18,160.0,3,Low Engagement Product
19223.0,0.0955,502.32,81.69,0.0679,0.0362,8.13,887.0,1.0,3.84,324.0,2,Attract but Don't Convert
48547.0,0.1497,66.98,12.3,0.0858,0.068,9.38,60.0,8.32,4.44,971.0,1,High Performer
34629.0,0.0845,272.29,46.84,0.0716,0.044,6.12,503.0,5.19,3.7,204.0,3,Low Engagement Product
10267.0,0.0226,166.26,35.03,0.108,0.0567,6.15,279.0,1.0,4.26,210.0,3,Low Engagement Product
10654.0,0.1277,231.17,45.39,0.0964,0.071,8.56,460.0,9.96,4.68,971.0,1,High Performer
17360.0,0.0451,492.28,86.44,0.0479,0.0083,3.9,945.0,2.24,1.21,1.0,0,Invisible Product
47145.0,0.0287,495.91,68.38,0.0534,0.0283,3.18,875.0,1.71,4.05,287.0,2,Attract but Don't Convert
3912.0,0.1483,88.69,17.69,0.1128,0.0634,9.06,103.0,7.8,4.61,119.0,3,Low Engagement Product
28124.0,0.0361,20.74,10.0,0.0544,0.017,2.37,65.0,2.64,3.29,443.0,3,Low Engagement Product
27385.0,0.0547,256.08,51.91,0.1054,0.0738,3.88,459.0,5.48,4.48,416.0,3,Low Engagement Product
27000.0,0.1094,378.36,59.9,0.0905,0.0475,10.0,690.0,3.25,4.23,93.0,2,Attract but Don't Convert
1705.0,0.1091,482.51,76.17,0.1112,0.0649,7.46,875.0,9.31,4.22,572.0,1,High Performer
5722.0,0.0522,291.5,46.28,0.0672,0.0302,6.36,538.0,4.96,3.53,445.0,3,Low Engagement Product
6867.0,0.0722,459.6,83.26,0.0915,0.0617,7.27,864.0,1.0,4.24,272.0,2,Attract but Don't Convert
27239.0,0.0273,279.15,49.15,0.0583,0.0212,2.31,457.0,1.53,1.97,30.0,0,Invisible Product
11713.0,0.0558,102.63,16.92,0.0514,0.019,3.28,155.0,3.75,2.39,17.0,3,Low Engagement Product
10689.0,0.0769,116.43,21.53,0.0414,0.01,3.8,202.0,2.79,1.63,41.0,0,Invisible Product
14018.0,0.124,410.71,72.2,0.1258,0.0996,8.44,728.0,7.43,4.91,971.0,1,High Performer
20219.0,0.1555,142.59,35.49,0.1097,0.0863,9.38,191.0,9.84,4.78,971.0,1,High Performer
27546.0,0.0523,450.78,86.48,0.001,0.0001,3.67,928.0,3.26,1.1,9.0,0,Invisible Product
13146.0,0.1003,475.18,86.14,0.0873,0.0518,8.78,880.0,2.44,4.44,382.0,2,Attract but Don't Convert
24918.0,0.001,413.35,73.24,0.001,0.001,1.01,807.0,2.22,1.95,5.0,0,Invisible Product
35458.0,0.1189,342.5,53.41,0.0883,0.0483,8.23,609.0,9.68,4.07,721.0,1,High Performer
4424.0,0.2274875,522.55,84.92,0.0183,0.0134,7.2,947.0,8.59,3.16,971.0,4,Trust Issue Product
10887.0,0.1134,529.88,93.43,0.1137,0.0851,7.41,975.0,8.99,5.0,971.0,1,High Performer
9211.0,0.0889,398.86,63.89,0.1235,0.0734,3.97,709.0,10.0,4.34,154.0,2,Attract but Don't Convert
38210.0,0.1356,295.79,52.91,0.127,0.0918,9.38,558.0,8.93,4.39,971.0,1,High Performer
16489.0,0.1086,90.35,32.24,0.0927,0.06,9.33,139.0,5.51,3.83,396.0,3,Low Engagement Product
41527.0,0.06,191.85,42.82,0.0355,0.026,6.02,300.0,2.2,3.87,400.0,3,Low Engagement Product
14143.0,0.1406,194.92,36.88,0.1208,0.0918,9.38,327.0,8.82,4.66,902.0,1,High Performer
28846.0,0.1278,362.63,74.06,0.0794,0.0538,7.57,727.0,8.15,4.1,971.0,1,High Performer
22450.0,0.0685,195.83,27.74,0.0877,0.0483,7.07,296.0,4.13,3.16,470.0,3,Low Engagement Product
41705.0,0.1226,275.23,57.24,0.1047,0.0699,9.87,549.0,7.86,4.31,971.0,1,High Performer
217.0,0.1335,193.5,35.65,0.1241,0.0778,7.19,314.0,8.15,4.88,234.0,1,High Performer
46785.0,0.0705,435.15,76.27,0.082,0.0476,6.81,802.0,5.11,3.25,434.0,2,Attract but Don't Convert
19035.0,0.2274875,89.63,10.0,0.0354,0.0175,4.18,72.0,1.35,2.67,242.0,4,Trust Issue Product
47177.0,0.0184,437.78,68.25,0.0553,0.0238,2.1,825.0,2.41,2.15,1.0,0,Invisible Product
13334.0,0.1359,214.92,43.28,0.0782,0.055,8.68,451.0,9.98,4.51,971.0,1,High Performer
38428.0,0.0528,68.37,10.0,0.0919,0.0313,3.27,71.0,1.11,3.26,15.0,3,Low Engagement Product
946.0,0.0601,410.15,65.01,0.0628,0.0239,3.14,747.0,3.47,3.27,4.0,2,Attract but Don't Convert
11054.0,0.0766,96.97,30.21,0.1177,0.0726,7.6,91.0,4.94,4.15,160.0,3,Low Engagement Product
13803.0,0.171,42.94,19.92,0.1445,0.1105,9.69,47.0,8.27,4.83,971.0,1,High Performer
48253.0,0.0657,288.06,50.77,0.0798,0.0386,6.36,488.0,4.25,3.04,46.0,3,Low Engagement Product
46614.0,0.0574,513.44,86.73,0.0566,0.0386,4.48,931.0,7.5,3.82,333.0,2,Attract but Don't Convert
22800.0,0.0774,406.86,74.73,0.0436,0.0188,1.94,783.0,3.52,2.25,37.0,0,Invisible Product
32143.0,0.0278,488.84,81.45,0.0732,0.0202,3.33,905.0,2.61,2.18,21.0,0,Invisible Product
6569.0,0.0843,466.06,86.1,0.1188,0.0693,4.6,931.0,6.94,3.52,210.0,2,Attract but Don't Convert
30205.0,0.0991,324.28,60.01,0.0805,0.0481,7.77,566.0,5.81,3.47,463.0,2,Attract but Don't Convert
42201.0,0.044,244.45,42.45,0.0509,0.02,1.35,420.0,2.96,2.6,21.0,0,Invisible Product
26486.0,0.001,115.23,34.82,0.0094,0.0001,1.2,220.0,1.3,1.65,21.0,0,Invisible Product
49476.0,0.0639,412.06,71.18,0.0597,0.0318,6.31,780.0,3.02,3.83,371.0,2,Attract but Don't Convert
45687.0,0.0633,366.7,55.44,0.0806,0.0345,5.19,630.0,4.22,3.48,201.0,2,Attract but Don't Convert
37076.0,0.1491,453.5,78.43,0.1091,0.0708,7.99,839.0,8.11,4.01,971.0,1,High Performer
39151.0,0.0773,258.84,47.84,0.0455,0.0174,4.42,485.0,7.33,3.38,27.0,0,Invisible Product
2148.0,0.0266,350.14,62.4,0.0535,0.0154,2.39,671.0,2.02,1.71,0.0,0,Invisible Product
39101.0,0.0345,357.06,63.52,0.051,0.0255,1.1,614.0,1.47,1.01,35.0,0,Invisible Product
13041.0,0.0375,309.68,54.5,0.0403,0.0193,1.35,579.0,2.29,1.2,48.0,0,Invisible Product
45475.0,0.0682,438.91,70.05,0.128,0.0768,5.78,809.0,5.24,4.41,172.0,2,Attract but Don't Convert
42633.0,0.0349,220.74,39.89,0.0395,0.01,1.64,398.0,1.88,1.45,12.0,0,Invisible Product
1928.0,0.0491,375.26,68.62,0.0734,0.033,7.51,779.0,1.0,3.06,288.0,2,Attract but Don't Convert
2017.0,0.0964,473.94,79.37,0.0897,0.0576,7.89,914.0,2.82,3.65,360.0,2,Attract but Don't Convert
20718.0,0.0899,150.76,30.57,0.1115,0.0569,4.59,196.0,7.82,3.77,221.0,3,Low Engagement Product
32354.0,0.0715,108.38,10.57,0.0911,0.0433,4.48,71.0,8.4,3.66,144.0,3,Low Engagement Product
39856.0,0.041,63.53,18.43,0.0732,0.0551,6.36,98.0,4.83,3.99,198.0,3,Low Engagement Product
47462.0,0.1134,238.67,40.66,0.1131,0.0825,8.41,404.0,7.71,4.67,971.0,1,High Performer
20228.0,0.1136,503.07,77.69,0.106,0.0777,7.74,853.0,9.5,4.3,372.0,1,High Performer
45845.0,0.2163,351.52,47.42,0.036,0.0121,2.64,595.0,3.57,2.59,11.0,4,Trust Issue Product
109.0,0.1361,19.25,15.38,0.1313,0.0403,8.54,27.0,9.73,4.86,64.0,3,Low Engagement Product
16744.0,0.0863,141.21,27.24,0.1093,0.0825,7.76,233.0,8.85,4.94,901.0,1,High Performer
